epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
90,1591.21,1.08188,0.55894,0.86801,0.84442,0.7816,0.83708,0.56889,0.97589,0.50513,0.84942,0.007063,0.007063,0.007063
91,1607.71,1.07909,0.55585,0.86977,0.84287,0.78771,0.83752,0.57164,0.969,0.50161,0.84835,0.00703,0.00703,0.00703
92,1624.87,1.08326,0.55576,0.8659,0.84521,0.78272,0.83764,0.57092,0.97189,0.50387,0.84883,0.006997,0.006997,0.006997
93,1641.43,1.08208,0.55664,0.86536,0.84614,0.78742,0.83979,0.57207,0.96823,0.5024,0.84813,0.006964,0.006964,0.006964
94,1659.15,1.08196,0.55741,0.86655,0.84721,0.78691,0.83994,0.57245,0.97102,0.50209,0.84852,0.006931,0.006931,0.006931
95,1675.69,1.07445,0.55244,0.86694,0.85167,0.78068,0.83924,0.57298,0.97014,0.50243,0.84779,0.006898,0.006898,0.006898
96,1694.2,1.07187,0.55189,0.8655,0.8477,0.78537,0.83886,0.57156,0.9679,0.50173,0.8475,0.006865,0.006865,0.006865
97,1710.73,1.07443,0.5522,0.86416,0.84428,0.78882,0.84104,0.57375,0.96712,0.5005,0.8472,0.006832,0.006832,0.006832
98,1727.69,1.07857,0.55243,0.8647,0.84805,0.78699,0.84194,0.57496,0.96551,0.49906,0.84666,0.006799,0.006799,0.006799
99,1744.78,1.0719,0.55206,0.86557,0.84697,0.78672,0.83913,0.57211,0.96495,0.50042,0.84679,0.006766,0.006766,0.006766
100,1761.03,1.07081,0.55085,0.86727,0.84412,0.78914,0.84032,0.5745,0.9644,0.49846,0.8469,0.006733,0.006733,0.006733
101,1778.89,1.07601,0.55065,0.86468,0.84877,0.78605,0.8412,0.57532,0.96539,0.49927,0.84645,0.0067,0.0067,0.0067
102,1797.32,1.07177,0.54877,0.8642,0.84755,0.78652,0.84115,0.57647,0.96288,0.49718,0.84653,0.006667,0.006667,0.006667
103,1816.27,1.07069,0.54867,0.86412,0.84846,0.79011,0.84313,0.57694,0.96336,0.49682,0.84617,0.006634,0.006634,0.006634
104,1835.31,1.06783,0.549,0.86572,0.84737,0.78941,0.84052,0.57549,0.96171,0.49676,0.84588,0.006601,0.006601,0.006601
