epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
92,1697.43,1.05697,0.54761,0.86187,0.84215,0.79007,0.84025,0.57571,0.9554,0.49578,0.84317,0.00791744,0.00791744,0.00791744
93,1715.24,1.05691,0.54581,0.86158,0.8487,0.78522,0.84204,0.57616,0.95389,0.49466,0.84321,0.00787503,0.00787503,0.00787503
94,1732.83,1.0555,0.54566,0.86085,0.85023,0.78345,0.84164,0.57814,0.95333,0.49399,0.84272,0.00783231,0.00783231,0.00783231
95,1750.52,1.05174,0.54333,0.86143,0.8483,0.78605,0.84064,0.57684,0.95269,0.49716,0.84304,0.00778929,0.00778929,0.00778929
96,1768.65,1.04939,0.5447,0.86116,0.84228,0.79296,0.84326,0.57879,0.94896,0.49192,0.84249,0.00774596,0.00774596,0.00774596
97,1786.16,1.0521,0.54288,0.86112,0.84298,0.7922,0.84142,0.57838,0.9479,0.49097,0.84249,0.00770234,0.00770234,0.00770234
98,1804.02,1.05262,0.54428,0.86065,0.84696,0.78929,0.8431,0.57865,0.94956,0.49107,0.84265,0.00765843,0.00765843,0.00765843
99,1821.6,1.04536,0.53918,0.86018,0.84869,0.78553,0.84251,0.57926,0.94882,0.49172,0.84222,0.00761423,0.00761423,0.00761423
100,1838.86,1.0482,0.54093,0.8622,0.8482,0.78781,0.84332,0.57903,0.94895,0.49057,0.84204,0.00756976,0.00756976,0.00756976
101,1857.08,1.05377,0.54242,0.85995,0.84608,0.78833,0.84349,0.57998,0.94764,0.49174,0.84256,0.007525,0.007525,0.007525
102,1874.36,1.04406,0.53945,0.8578,0.84615,0.7895,0.84483,0.58236,0.94454,0.48949,0.84171,0.00747997,0.00747997,0.00747997
103,1892.36,1.04716,0.5396,0.85902,0.84483,0.7907,0.84388,0.58146,0.94439,0.4897,0.84194,0.00743468,0.00743468,0.00743468
104,1909.98,1.0483,0.53865,0.85857,0.84197,0.79461,0.84517,0.58284,0.94383,0.48882,0.84142,0.00738913,0.00738913,0.00738913
105,1928.09,1.04354,0.53881,0.85894,0.84929,0.79099,0.84447,0.58178,0.94459,0.48926,0.84114,0.00734332,0.00734332,0.00734332
106,1946.08,1.03906,0.53658,0.85975,0.84438,0.79296,0.84466,0.58267,0.94317,0.48818,0.84076,0.00729725,0.00729725,0.00729725
107,1963.86,1.04433,0.53753,0.85764,0.84773,0.7906,0.84484,0.58369,0.94208,0.48936,0.84099,0.00725094,0.00725094,0.00725094
108,1981.33,1.03903,0.53713,0.85958,0.84481,0.79421,0.84643,0.58512,0.94024,0.48721,0.84063,0.00720439,0.00720439,0.00720439
109,1998.56,1.04093,0.53586,0.85969,0.84095,0.79615,0.84593,0.58512,0.93734,0.48586,0.84027,0.00715761,0.00715761,0.00715761
110,2016.11,1.03658,0.53303,0.85665,0.84413,0.7944,0.84603,0.58495,0.93521,0.48547,0.84011,0.00711059,0.00711059,0.00711059
111,2033.62,1.04664,0.53705,0.85966,0.85054,0.7888,0.84525,0.58457,0.93655,0.48736,0.84027,0.00706335,0.00706335,0.00706335
112,2051.72,1.03935,0.5362,0.85737,0.85266,0.78698,0.84429,0.58465,0.93551,0.48723,0.84003,0.00701588,0.00701588,0.00701588
113,2069.53,1.03543,0.53258,0.85775,0.84255,0.7961,0.84551,0.58533,0.93647,0.48581,0.83981,0.0069682,0.0069682,0.0069682
114,2087.73,1.0364,0.53329,0.85601,0.84887,0.79234,0.8469,0.58684,0.93493,0.48456,0.83944,0.00692031,0.00692031,0.00692031
115,2105.48,1.03703,0.53357,0.85653,0.84801,0.79383,0.84689,0.58661,0.93574,0.48509,0.83991,0.00687222,0.00687222,0.00687222
116,2123.25,1.03508,0.53181,0.85679,0.84207,0.79933,0.84776,0.58788,0.93437,0.48389,0.83957,0.00682392,0.00682392,0.00682392
117,2141.06,1.0316,0.5323,0.85698,0.84261,0.80167,0.84802,0.5882,0.93335,0.48324,0.83929,0.00677543,0.00677543,0.00677543
118,2158.6,1.0281,0.52924,0.85743,0.84868,0.79707,0.84867,0.58865,0.93252,0.48298,0.83923,0.00672675,0.00672675,0.00672675
119,2176.35,1.02653,0.52937,0.85804,0.84279,0.79957,0.8478,0.58771,0.93207,0.48211,0.83913,0.00667789,0.00667789,0.00667789
120,2193.9,1.03007,0.52865,0.85403,0.8443,0.80023,0.84807,0.58843,0.92997,0.48102,0.83878,0.00662885,0.00662885,0.00662885
121,2211.85,1.02808,0.52846,0.85598,0.84297,0.80058,0.84779,0.58819,0.93067,0.48165,0.83876,0.00657963,0.00657963,0.00657963
122,2229.72,1.02822,0.52826,0.85498,0.84387,0.801,0.84869,0.58944,0.93137,0.48242,0.83864,0.00653025,0.00653025,0.00653025
123,2247.49,1.02388,0.52692,0.85566,0.84398,0.80031,0.84858,0.58923,0.93232,0.48116,0.83867,0.00648071,0.00648071,0.00648071
124,2265.36,1.03203,0.53032,0.85605,0.84802,0.79626,0.8479,0.58885,0.93129,0.48152,0.8386,0.00643101,0.00643101,0.00643101
125,2283.53,1.02188,0.52575,0.85621,0.83994,0.80338,0.8491,0.58984,0.92891,0.47947,0.83828,0.00638115,0.00638115,0.00638115
126,2300.93,1.02077,0.52435,0.8542,0.84227,0.80214,0.84917,0.59019,0.92873,0.47962,0.83817,0.00633115,0.00633115,0.00633115
127,2318.55,1.0216,0.52437,0.85538,0.8475,0.79776,0.84965,0.59076,0.92826,0.47903,0.83826,0.00628101,0.00628101,0.00628101
128,2335.74,1.01982,0.52543,0.85368,0.84905,0.79739,0.84975,0.59096,0.92785,0.47842,0.83813,0.00623074,0.00623074,0.00623074
129,2352.94,1.02411,0.52589,0.85439,0.84684,0.79812,0.85057,0.59133,0.9282,0.47865,0.83806,0.00618034,0.00618034,0.00618034
130,2370.76,1.02234,0.52584,0.85447,0.845,0.79976,0.8508,0.59122,0.92717,0.4785,0.83791,0.00612981,0.00612981,0.00612981
131,2388.38,1.02178,0.52422,0.85445,0.84971,0.7988,0.85154,0.59171,0.92579,0.47776,0.83758,0.00607916,0.00607916,0.00607916
132,2406.47,1.02001,0.52235,0.85388,0.84993,0.79884,0.85216,0.59245,0.9254,0.4774,0.83761,0.0060284,0.0060284,0.0060284
133,2424.56,1.01561,0.52207,0.85383,0.84811,0.80089,0.85137,0.59228,0.92563,0.47714,0.83742,0.00597754,0.00597754,0.00597754
134,2442.08,1.02376,0.52184,0.85393,0.85005,0.79847,0.85169,0.59263,0.92605,0.47729,0.83748,0.00592657,0.00592657,0.00592657
135,2459.66,1.01954,0.52251,0.85258,0.85212,0.79788,0.8523,0.59321,0.92504,0.47635,0.8372,0.00587551,0.00587551,0.00587551
136,2476.98,1.01059,0.51947,0.85465,0.85023,0.80015,0.85303,0.59375,0.92425,0.47593,0.83711,0.00582435,0.00582435,0.00582435
137,2494.6,1.01396,0.51872,0.85287,0.8494,0.80188,0.85315,0.59344,0.92409,0.47545,0.83685,0.00577311,0.00577311,0.00577311
138,2512.22,1.01595,0.52033,0.85264,0.84766,0.80236,0.85314,0.59376,0.92433,0.47578,0.83675,0.00572179,0.00572179,0.00572179
139,2530.11,1.01246,0.5195,0.85306,0.84601,0.80313,0.85306,0.59375,0.92443,0.4758,0.83657,0.0056704,0.0056704,0.0056704
140,2548,1.01132,0.51806,0.85323,0.84739,0.80105,0.85248,0.5934,0.92445,0.47572,0.83669,0.00561894,0.00561894,0.00561894
141,2566.28,1.00929,0.51564,0.85109,0.84893,0.79954,0.85206,0.59312,0.925,0.47601,0.83655,0.00556742,0.00556742,0.00556742
142,2584.36,1.00775,0.51675,0.85251,0.84942,0.80007,0.85253,0.59375,0.92477,0.4754,0.83649,0.00551584,0.00551584,0.00551584
143,2602.04,1.00815,0.516,0.85321,0.84971,0.80063,0.85261,0.59436,0.92451,0.47467,0.83638,0.00546421,0.00546421,0.00546421
144,2619.81,1.0134,0.51663,0.85114,0.84796,0.80249,0.85281,0.59436,0.92439,0.47496,0.83638,0.00541253,0.00541253,0.00541253
145,2637.21,1.00738,0.51712,0.8517,0.85015,0.80062,0.8526,0.59422,0.92366,0.47517,0.83622,0.00536081,0.00536081,0.00536081
146,2654.97,1.00808,0.51539,0.85258,0.85099,0.79956,0.85276,0.59415,0.92321,0.47479,0.83602,0.00530906,0.00530906,0.00530906
147,2672.38,1.00969,0.51603,0.85065,0.85492,0.79727,0.85307,0.59467,0.92281,0.47424,0.8359,0.00525728,0.00525728,0.00525728
148,2690.37,1.00698,0.51586,0.85368,0.8586,0.7945,0.85279,0.595,0.92199,0.47414,0.83584,0.00520548,0.00520548,0.00520548
149,2707.97,1.00304,0.51153,0.85119,0.85249,0.79821,0.85288,0.59497,0.92159,0.47381,0.83568,0.00515366,0.00515366,0.00515366
150,2725.61,1.00411,0.51369,0.85032,0.85585,0.79577,0.85323,0.59551,0.92169,0.47333,0.83567,0.00510184,0.00510184,0.00510184
151,2743.82,1.00813,0.51485,0.85157,0.85433,0.79727,0.85377,0.59587,0.92085,0.47311,0.83562,0.00505,0.00505,0.00505
152,2761.78,1.00111,0.51244,0.85187,0.85555,0.79658,0.85375,0.59586,0.921,0.47298,0.83551,0.00499816,0.00499816,0.00499816
153,2779.37,0.99855,0.50975,0.84945,0.85402,0.79979,0.85422,0.59581,0.92034,0.47276,0.83536,0.00494634,0.00494634,0.00494634
154,2797.1,0.99873,0.51139,0.84982,0.85476,0.79844,0.85427,0.59626,0.91983,0.47215,0.83533,0.00489452,0.00489452,0.00489452
155,2814.84,0.99988,0.51125,0.85028,0.85447,0.79814,0.85401,0.59631,0.91953,0.47206,0.8353,0.00484272,0.00484272,0.00484272
156,2832.57,0.99962,0.51009,0.85006,0.85433,0.79895,0.85379,0.59661,0.91914,0.47196,0.83526,0.00479094,0.00479094,0.00479094
157,2850.21,1.00352,0.51193,0.84779,0.85458,0.79853,0.85413,0.59685,0.91875,0.472,0.83515,0.00473919,0.00473919,0.00473919
158,2867.91,1.00138,0.5107,0.85057,0.854,0.79806,0.8542,0.59715,0.91858,0.47212,0.83511,0.00468747,0.00468747,0.00468747
159,2885.95,0.99806,0.50847,0.84909,0.854,0.79911,0.85422,0.59736,0.91864,0.47208,0.83505,0.00463579,0.00463579,0.00463579
160,2903.85,0.99856,0.50858,0.84897,0.85647,0.79693,0.85409,0.59712,0.9188,0.47217,0.83501,0.00458416,0.00458416,0.00458416
161,2921.53,0.99797,0.50846,0.85008,0.85643,0.79724,0.85423,0.59704,0.9187,0.47203,0.83495,0.00453258,0.00453258,0.00453258
162,2940.17,0.99187,0.50563,0.84868,0.85614,0.79777,0.85456,0.59763,0.91851,0.47155,0.83491,0.00448106,0.00448106,0.00448106
163,2957.78,0.99665,0.5087,0.84882,0.85492,0.79878,0.85462,0.59761,0.91854,0.47149,0.83483,0.0044296,0.0044296,0.0044296
164,2976.5,0.99379,0.50667,0.84809,0.85614,0.79883,0.85498,0.59795,0.91818,0.47132,0.83474,0.00437821,0.00437821,0.00437821
165,2994.35,0.99438,0.50753,0.84973,0.8543,0.8019,0.85528,0.5979,0.91809,0.47124,0.8347,0.00432689,0.00432689,0.00432689
166,3011.7,0.99356,0.50545,0.84777,0.85397,0.80107,0.85502,0.59767,0.9184,0.47116,0.83459,0.00427565,0.00427565,0.00427565
167,3029.58,0.99795,0.50788,0.84855,0.85399,0.80091,0.85532,0.59749,0.91798,0.47117,0.83455,0.00422449,0.00422449,0.00422449
168,3047.7,0.99553,0.50675,0.84793,0.85309,0.80246,0.85602,0.59783,0.91792,0.47127,0.83457,0.00417343,0.00417343,0.00417343
169,3065.46,0.9912,0.50506,0.84807,0.85368,0.80183,0.85665,0.59819,0.91785,0.47088,0.83451,0.00412246,0.00412246,0.00412246
