epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,1798.15,0.98249,0.53869,0.86212,0.85378,0.79689,0.84985,0.58533,0.88362,0.48951,0.84151,0.00847611,0.00847611,0.00847611
79,1821.18,0.98456,0.54047,0.86097,0.854,0.79843,0.8518,0.58663,0.88134,0.48902,0.84135,0.00843851,0.00843851,0.00843851
80,1843.91,0.98462,0.53721,0.86014,0.85387,0.79937,0.8516,0.58685,0.88239,0.48883,0.84133,0.00840054,0.00840054,0.00840054
81,1866.75,0.98572,0.537,0.85857,0.85972,0.79723,0.85087,0.58585,0.88534,0.49026,0.84117,0.0083622,0.0083622,0.0083622
82,1889.61,0.98151,0.53752,0.86061,0.85677,0.79731,0.85097,0.58694,0.88445,0.48979,0.84095,0.00832349,0.00832349,0.00832349
83,1912.63,0.98202,0.53391,0.85802,0.85647,0.79642,0.85128,0.58768,0.87996,0.48867,0.84079,0.00828443,0.00828443,0.00828443
84,1936.29,0.98144,0.53663,0.85841,0.85764,0.7988,0.85248,0.58855,0.87761,0.48665,0.84036,0.00824502,0.00824502,0.00824502
85,1959.29,0.97823,0.53491,0.85786,0.85809,0.7958,0.85235,0.58907,0.87507,0.48555,0.84024,0.00820525,0.00820525,0.00820525
86,1982.36,0.96837,0.53023,0.85853,0.85246,0.80167,0.85298,0.5896,0.87467,0.48457,0.83961,0.00816514,0.00816514,0.00816514
87,2004.78,0.97876,0.53472,0.85765,0.84946,0.80449,0.85238,0.59054,0.87353,0.48427,0.83891,0.00812468,0.00812468,0.00812468
88,2027.7,0.97316,0.53207,0.85771,0.85647,0.80095,0.8541,0.5903,0.87308,0.48314,0.83902,0.00808389,0.00808389,0.00808389
89,2050.58,0.97152,0.53146,0.85695,0.85228,0.80391,0.85488,0.5909,0.87315,0.48346,0.83883,0.00804277,0.00804277,0.00804277
90,2073.93,0.96826,0.52859,0.85793,0.86097,0.79757,0.85422,0.59058,0.87269,0.48354,0.83909,0.00800131,0.00800131,0.00800131
91,2097.19,0.97277,0.53086,0.85894,0.86055,0.79705,0.85443,0.59155,0.87132,0.48307,0.83853,0.00795954,0.00795954,0.00795954
92,2120.26,0.96554,0.52827,0.85562,0.85871,0.79952,0.85377,0.591,0.87153,0.48271,0.83862,0.00791744,0.00791744,0.00791744
93,2142.77,0.96989,0.52953,0.85583,0.8595,0.79754,0.85377,0.59198,0.86977,0.48151,0.83839,0.00787503,0.00787503,0.00787503
94,2165.39,0.96943,0.5273,0.85578,0.85855,0.79958,0.85461,0.59189,0.86937,0.48156,0.8382,0.00783231,0.00783231,0.00783231
95,2188.05,0.96493,0.52745,0.85673,0.85884,0.80076,0.85398,0.5919,0.87021,0.48149,0.83805,0.00778929,0.00778929,0.00778929
96,2211.52,0.96055,0.5251,0.85559,0.86066,0.80067,0.85511,0.59236,0.86941,0.48102,0.83773,0.00774596,0.00774596,0.00774596
97,2234.66,0.96446,0.52571,0.85753,0.85612,0.80338,0.85459,0.59205,0.86879,0.48079,0.83735,0.00770234,0.00770234,0.00770234
98,2257.13,0.96867,0.52658,0.85515,0.85784,0.80139,0.8554,0.59261,0.86768,0.48042,0.8373,0.00765843,0.00765843,0.00765843
99,2279.8,0.9557,0.52346,0.85527,0.85239,0.80484,0.856,0.59388,0.86758,0.48045,0.83716,0.00761423,0.00761423,0.00761423
100,2302.28,0.96008,0.52264,0.85646,0.85596,0.8028,0.85605,0.59432,0.86694,0.47983,0.837,0.00756976,0.00756976,0.00756976
101,2324.79,0.96323,0.52285,0.85382,0.85368,0.80611,0.85641,0.59525,0.8662,0.47897,0.83692,0.007525,0.007525,0.007525
102,2347.97,0.9616,0.52401,0.85339,0.85932,0.802,0.85685,0.59613,0.86316,0.47733,0.83661,0.00747997,0.00747997,0.00747997
103,2371.14,0.95879,0.52323,0.85317,0.85713,0.80172,0.85676,0.59629,0.86339,0.47738,0.83656,0.00743468,0.00743468,0.00743468
104,2393.63,0.9584,0.52111,0.85631,0.86169,0.80033,0.85703,0.59604,0.86293,0.47712,0.83649,0.00738913,0.00738913,0.00738913
105,2416.2,0.9537,0.51975,0.85531,0.86023,0.80352,0.85666,0.59599,0.86153,0.47675,0.83659,0.00734332,0.00734332,0.00734332
106,2438.52,0.95991,0.52107,0.85395,0.85805,0.80565,0.85685,0.59613,0.86197,0.47686,0.83667,0.00729725,0.00729725,0.00729725
107,2460.69,0.95699,0.52039,0.85345,0.85513,0.80764,0.85652,0.59643,0.86128,0.47642,0.83669,0.00725094,0.00725094,0.00725094
108,2483.55,0.95334,0.51977,0.85291,0.85706,0.80623,0.85698,0.59676,0.86123,0.47596,0.83652,0.00720439,0.00720439,0.00720439
109,2506.19,0.9529,0.51895,0.85399,0.8557,0.80751,0.85731,0.59752,0.86115,0.47606,0.83647,0.00715761,0.00715761,0.00715761
110,2528.73,0.95189,0.51797,0.85209,0.85391,0.80924,0.8583,0.59797,0.86116,0.47561,0.83639,0.00711059,0.00711059,0.00711059
111,2551.13,0.95389,0.51934,0.85297,0.85484,0.81012,0.85898,0.599,0.86008,0.47524,0.83633,0.00706335,0.00706335,0.00706335
112,2573.48,0.95194,0.51763,0.85203,0.85411,0.80981,0.85874,0.59874,0.86021,0.47538,0.8363,0.00701588,0.00701588,0.00701588
113,2595.81,0.94782,0.51515,0.85276,0.85477,0.8081,0.85829,0.59905,0.86011,0.47522,0.83618,0.0069682,0.0069682,0.0069682
114,2618.6,0.94971,0.51724,0.85238,0.85828,0.80471,0.85841,0.59938,0.85954,0.47471,0.83598,0.00692031,0.00692031,0.00692031
115,2641.83,0.94965,0.51453,0.85355,0.86006,0.80452,0.85849,0.59892,0.85927,0.47472,0.83593,0.00687222,0.00687222,0.00687222
116,2664.43,0.94386,0.51399,0.85114,0.86157,0.80319,0.85852,0.59939,0.85844,0.47436,0.83579,0.00682392,0.00682392,0.00682392
117,2686.81,0.9466,0.51461,0.85162,0.8608,0.80442,0.85879,0.6,0.85844,0.47407,0.83562,0.00677543,0.00677543,0.00677543
118,2709.3,0.94067,0.51393,0.85226,0.86055,0.8049,0.85931,0.60039,0.85875,0.47394,0.83548,0.00672675,0.00672675,0.00672675
119,2731.52,0.93884,0.51092,0.85251,0.86152,0.80423,0.85926,0.60022,0.85818,0.47349,0.83536,0.00667789,0.00667789,0.00667789
120,2754.46,0.94094,0.51175,0.85019,0.86361,0.8041,0.85961,0.6006,0.85793,0.47342,0.83509,0.00662885,0.00662885,0.00662885
121,2777.96,0.93846,0.51227,0.85199,0.85917,0.80652,0.85973,0.60096,0.85736,0.47282,0.83503,0.00657963,0.00657963,0.00657963
122,2801.21,0.94446,0.5142,0.85147,0.86117,0.80589,0.85912,0.60086,0.85696,0.47254,0.83486,0.00653025,0.00653025,0.00653025
123,2823.76,0.93852,0.51006,0.84994,0.85951,0.80807,0.85969,0.60125,0.85609,0.47243,0.83476,0.00648071,0.00648071,0.00648071
124,2845.96,0.94306,0.51197,0.85064,0.85724,0.80867,0.85962,0.60115,0.85582,0.4721,0.83473,0.00643101,0.00643101,0.00643101
125,2868.36,0.93565,0.50958,0.85093,0.85724,0.8082,0.85945,0.60111,0.85576,0.47162,0.83455,0.00638115,0.00638115,0.00638115
126,2890.94,0.93651,0.51252,0.85277,0.85871,0.80786,0.86,0.60144,0.8558,0.47141,0.83444,0.00633115,0.00633115,0.00633115
127,2914.11,0.93329,0.51011,0.8499,0.85727,0.8091,0.85982,0.60158,0.85542,0.47117,0.83442,0.00628101,0.00628101,0.00628101
128,2936.92,0.93382,0.50819,0.85218,0.85762,0.809,0.86008,0.60134,0.85456,0.47071,0.83429,0.00623074,0.00623074,0.00623074
129,2959.05,0.93733,0.50935,0.8496,0.85779,0.80861,0.8599,0.60132,0.85417,0.47051,0.83425,0.00618034,0.00618034,0.00618034
130,2981.37,0.93263,0.50743,0.85072,0.85929,0.80716,0.85994,0.60147,0.85372,0.47033,0.83422,0.00612981,0.00612981,0.00612981
131,3003.6,0.93888,0.50971,0.84985,0.86151,0.80679,0.86052,0.60185,0.8531,0.47001,0.8342,0.00607916,0.00607916,0.00607916
132,3026.21,0.93705,0.5081,0.84902,0.86225,0.80582,0.86038,0.60177,0.85256,0.46995,0.83416,0.0060284,0.0060284,0.0060284
133,3049.66,0.93203,0.5065,0.84853,0.86437,0.80583,0.86087,0.60193,0.85278,0.4697,0.83409,0.00597754,0.00597754,0.00597754
134,3072.4,0.93491,0.50849,0.84885,0.86119,0.80757,0.86104,0.60198,0.85315,0.46999,0.8341,0.00592657,0.00592657,0.00592657
135,3095.28,0.93157,0.50794,0.84933,0.86085,0.80805,0.86103,0.60209,0.85278,0.4698,0.83407,0.00587551,0.00587551,0.00587551
136,3117.65,0.92621,0.50394,0.85021,0.86077,0.80773,0.86115,0.6024,0.85271,0.46953,0.83399,0.00582435,0.00582435,0.00582435
137,3140.3,0.92747,0.50504,0.84892,0.86229,0.80772,0.8613,0.60277,0.85265,0.46919,0.83393,0.00577311,0.00577311,0.00577311
138,3163.13,0.93235,0.50567,0.84986,0.86366,0.80735,0.86122,0.60296,0.8521,0.46899,0.83385,0.00572179,0.00572179,0.00572179
139,3186.16,0.92669,0.50473,0.85,0.86449,0.80735,0.86129,0.60297,0.85192,0.46894,0.8338,0.0056704,0.0056704,0.0056704
140,3209.54,0.92958,0.50327,0.84929,0.86523,0.80689,0.8615,0.6033,0.85156,0.46863,0.83368,0.00561894,0.00561894,0.00561894
141,3231.72,0.92475,0.50262,0.84834,0.865,0.80727,0.86157,0.60392,0.85099,0.46862,0.83367,0.00556742,0.00556742,0.00556742
142,3254.48,0.92378,0.50194,0.84888,0.86545,0.8072,0.86151,0.60403,0.85061,0.46832,0.83363,0.00551584,0.00551584,0.00551584
143,3276.58,0.92248,0.50144,0.84877,0.86539,0.8075,0.86157,0.60424,0.85045,0.46823,0.83358,0.00546421,0.00546421,0.00546421
144,3299.32,0.92716,0.50133,0.8471,0.86632,0.80751,0.86187,0.60461,0.85009,0.46801,0.83353,0.00541253,0.00541253,0.00541253
145,3322.67,0.924,0.50152,0.84728,0.8667,0.80769,0.86202,0.60438,0.84992,0.46782,0.83345,0.00536081,0.00536081,0.00536081
146,3345.42,0.92105,0.50065,0.84699,0.86486,0.80864,0.86187,0.60472,0.85004,0.46788,0.83347,0.00530906,0.00530906,0.00530906
147,3368.56,0.91796,0.49893,0.84729,0.86556,0.80829,0.86183,0.60466,0.85011,0.46769,0.83346,0.00525728,0.00525728,0.00525728
148,3391.04,0.92273,0.49988,0.84692,0.86622,0.80774,0.86186,0.60461,0.84986,0.46769,0.83337,0.00520548,0.00520548,0.00520548
149,3413.53,0.91866,0.49835,0.84683,0.86471,0.8087,0.8617,0.60423,0.84974,0.46748,0.83333,0.00515366,0.00515366,0.00515366
150,3436.51,0.9244,0.50043,0.8468,0.86391,0.80976,0.86213,0.60477,0.84956,0.46734,0.8333,0.00510184,0.00510184,0.00510184
151,3459.8,0.92233,0.49954,0.8461,0.86624,0.80748,0.8621,0.60476,0.84952,0.46715,0.83322,0.00505,0.00505,0.00505
152,3482.88,0.91693,0.49742,0.84683,0.86654,0.80769,0.86219,0.60492,0.84945,0.46712,0.83318,0.00499816,0.00499816,0.00499816
153,3505.8,0.91415,0.49556,0.84649,0.86619,0.8072,0.86218,0.60535,0.8496,0.46709,0.83314,0.00494634,0.00494634,0.00494634
154,3528.3,0.91673,0.49779,0.84645,0.86642,0.80693,0.86214,0.60511,0.84967,0.46696,0.83308,0.00489452,0.00489452,0.00489452
155,3550.96,0.9135,0.49556,0.84617,0.86712,0.80755,0.86236,0.60538,0.84986,0.46696,0.83306,0.00484272,0.00484272,0.00484272
156,3573.39,0.91781,0.49748,0.84611,0.8672,0.80773,0.86266,0.60555,0.84986,0.46688,0.83307,0.00479094,0.00479094,0.00479094
157,3596.59,0.91287,0.49398,0.84463,0.86587,0.80863,0.86241,0.60569,0.84945,0.46686,0.83302,0.00473919,0.00473919,0.00473919
158,3619.38,0.91854,0.49618,0.84595,0.86603,0.8087,0.86281,0.60577,0.84924,0.46684,0.83297,0.00468747,0.00468747,0.00468747
159,3641.93,0.91753,0.49501,0.84483,0.86535,0.80921,0.8631,0.60558,0.84906,0.46693,0.83294,0.00463579,0.00463579,0.00463579
160,3664.31,0.91231,0.49452,0.84556,0.86365,0.8102,0.86245,0.60574,0.84855,0.46682,0.83291,0.00458416,0.00458416,0.00458416
161,3686.73,0.91484,0.49535,0.84615,0.86428,0.80959,0.86221,0.60549,0.84842,0.46673,0.83289,0.00453258,0.00453258,0.00453258
162,3709.32,0.9075,0.49275,0.84558,0.86565,0.80929,0.86289,0.60598,0.84841,0.46668,0.83285,0.00448106,0.00448106,0.00448106
163,3732.29,0.91149,0.49393,0.84471,0.86455,0.8101,0.86267,0.60575,0.84847,0.46687,0.83283,0.0044296,0.0044296,0.0044296
164,3755.32,0.90959,0.49403,0.84515,0.86725,0.80862,0.86271,0.60573,0.84836,0.46697,0.8328,0.00437821,0.00437821,0.00437821
165,3778.23,0.90593,0.49204,0.84567,0.86497,0.81033,0.86286,0.60572,0.84825,0.46692,0.8328,0.00432689,0.00432689,0.00432689
166,3800.82,0.90606,0.49116,0.84414,0.86723,0.80897,0.86284,0.60584,0.84831,0.46681,0.83274,0.00427565,0.00427565,0.00427565
167,3823.43,0.91208,0.49281,0.84403,0.86668,0.80935,0.86292,0.60598,0.84835,0.46686,0.83269,0.00422449,0.00422449,0.00422449
168,3845.81,0.91091,0.49129,0.84418,0.86667,0.80963,0.86265,0.60583,0.84828,0.46674,0.83266,0.00417343,0.00417343,0.00417343
169,3868.29,0.90149,0.48986,0.84499,0.86669,0.8095,0.86289,0.60581,0.84814,0.46681,0.83262,0.00412246,0.00412246,0.00412246
170,3891.54,0.90472,0.49015,0.84338,0.86486,0.81031,0.86291,0.60623,0.84827,0.46694,0.8326,0.0040716,0.0040716,0.0040716
171,3914.88,0.90591,0.49017,0.84354,0.86439,0.81047,0.86252,0.60599,0.84832,0.46689,0.83254,0.00402084,0.00402084,0.00402084
172,3937.97,0.90918,0.49187,0.84295,0.86505,0.80999,0.86276,0.60597,0.84862,0.46716,0.83256,0.00397019,0.00397019,0.00397019
173,3960.11,0.90324,0.48928,0.84201,0.86452,0.81068,0.86307,0.6061,0.84885,0.4673,0.83252,0.00391966,0.00391966,0.00391966
174,3982.38,0.90311,0.48923,0.84306,0.8639,0.81097,0.8629,0.60581,0.8489,0.46731,0.83248,0.00386926,0.00386926,0.00386926
175,4004.5,0.90312,0.48715,0.84361,0.86294,0.8115,0.86283,0.6061,0.84917,0.46741,0.83246,0.00381899,0.00381899,0.00381899
176,4027.68,0.90208,0.48856,0.84327,0.86237,0.81182,0.86265,0.60589,0.84914,0.46752,0.8324,0.00376885,0.00376885,0.00376885
177,4050.54,0.90248,0.48736,0.84233,0.86221,0.81178,0.86306,0.60627,0.84922,0.46759,0.83238,0.00371885,0.00371885,0.00371885
178,4072.9,0.90205,0.48734,0.8435,0.86243,0.81181,0.86326,0.60629,0.84913,0.46743,0.83235,0.00366899,0.00366899,0.00366899
179,4095.44,0.90026,0.48673,0.84157,0.86382,0.81108,0.86323,0.60648,0.84916,0.46754,0.83233,0.00361929,0.00361929,0.00361929
180,4118.2,0.9037,0.48827,0.8426,0.8627,0.8119,0.86341,0.60646,0.84932,0.46761,0.83229,0.00356975,0.00356975,0.00356975
181,4140.58,0.89551,0.48523,0.84262,0.86142,0.81264,0.86321,0.6065,0.84939,0.46765,0.83226,0.00352037,0.00352037,0.00352037
182,4162.92,0.89921,0.48453,0.84192,0.86372,0.81146,0.86327,0.60636,0.84912,0.46759,0.83222,0.00347115,0.00347115,0.00347115
