epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
92,1646.14,1.0622,0.5508,0.86169,0.86636,0.69546,0.75051,0.51512,0.96774,0.50157,0.84352,0.00791744,0.00791744,0.00791744
93,1663.52,1.06164,0.55079,0.86193,0.86155,0.70165,0.75041,0.51496,0.96518,0.49987,0.84401,0.00787503,0.00787503,0.00787503
94,1681.05,1.05819,0.55141,0.86113,0.86729,0.69701,0.75044,0.517,0.96449,0.50031,0.84387,0.00783231,0.00783231,0.00783231
95,1698.77,1.06036,0.54999,0.86189,0.86273,0.70201,0.74921,0.51644,0.96285,0.49894,0.8443,0.00778929,0.00778929,0.00778929
96,1716.34,1.05656,0.55051,0.862,0.86364,0.70138,0.75085,0.51785,0.96151,0.49914,0.84312,0.00774596,0.00774596,0.00774596
97,1734.07,1.06089,0.54868,0.86236,0.86482,0.69983,0.75067,0.51642,0.96285,0.49929,0.84447,0.00770234,0.00770234,0.00770234
98,1751.59,1.04856,0.54412,0.86004,0.86641,0.69942,0.75274,0.51807,0.95954,0.49892,0.84363,0.00765843,0.00765843,0.00765843
99,1768.84,1.05165,0.5483,0.86102,0.86301,0.70154,0.75048,0.51616,0.96164,0.50019,0.84322,0.00761423,0.00761423,0.00761423
100,1786.27,1.05346,0.54607,0.85955,0.86408,0.70529,0.75283,0.51758,0.95866,0.49773,0.84208,0.00756976,0.00756976,0.00756976
101,1803.55,1.05,0.54485,0.85963,0.86655,0.70106,0.75466,0.51944,0.95761,0.49639,0.84222,0.007525,0.007525,0.007525
102,1820.77,1.05532,0.54435,0.85948,0.86608,0.70131,0.75326,0.51697,0.95622,0.49569,0.84298,0.00747997,0.00747997,0.00747997
103,1837.94,1.05052,0.54368,0.8604,0.86511,0.70188,0.75321,0.51678,0.96038,0.49567,0.8434,0.00743468,0.00743468,0.00743468
104,1855.39,1.04753,0.54297,0.85977,0.86911,0.70056,0.75254,0.51874,0.9581,0.49573,0.84246,0.00738913,0.00738913,0.00738913
105,1873.19,1.05321,0.54346,0.85896,0.8708,0.69861,0.75302,0.51828,0.95775,0.49456,0.84224,0.00734332,0.00734332,0.00734332
106,1890.93,1.05426,0.54488,0.85853,0.8703,0.69879,0.75167,0.51767,0.95866,0.49704,0.84233,0.00729725,0.00729725,0.00729725
107,1908.42,1.04398,0.54001,0.85927,0.86769,0.70138,0.75269,0.51936,0.95769,0.49584,0.84255,0.00725094,0.00725094,0.00725094
108,1926.05,1.05013,0.54131,0.85827,0.8694,0.70387,0.75398,0.51921,0.95721,0.49349,0.84271,0.00720439,0.00720439,0.00720439
109,1943.82,1.04634,0.53984,0.85653,0.86613,0.70375,0.75301,0.51905,0.95714,0.49436,0.8428,0.00715761,0.00715761,0.00715761
110,1961.58,1.04591,0.54068,0.85659,0.86978,0.70247,0.7536,0.52008,0.95664,0.49373,0.84192,0.00711059,0.00711059,0.00711059
111,1979.23,1.04384,0.54117,0.85776,0.86543,0.70573,0.7542,0.52063,0.9537,0.49145,0.84198,0.00706335,0.00706335,0.00706335
112,1996.7,1.04398,0.53933,0.85831,0.86593,0.70497,0.75296,0.52031,0.95667,0.49316,0.84212,0.00701588,0.00701588,0.00701588
113,2014.05,1.03478,0.53508,0.85727,0.86616,0.70593,0.75505,0.52075,0.95564,0.49264,0.8414,0.0069682,0.0069682,0.0069682
114,2031.84,1.03991,0.53573,0.85587,0.87016,0.70291,0.75598,0.52279,0.95298,0.49121,0.84106,0.00692031,0.00692031,0.00692031
115,2049.56,1.04281,0.5371,0.85602,0.86966,0.70454,0.75592,0.52315,0.95073,0.49082,0.84068,0.00687222,0.00687222,0.00687222
116,2067.2,1.03474,0.53601,0.85667,0.86668,0.70871,0.75692,0.52351,0.95026,0.49069,0.84049,0.00682392,0.00682392,0.00682392
117,2084.92,1.03717,0.5353,0.85694,0.86939,0.70224,0.7551,0.52202,0.94955,0.49167,0.84133,0.00677543,0.00677543,0.00677543
118,2102.58,1.03763,0.53357,0.85579,0.86854,0.70257,0.75437,0.52174,0.94922,0.49207,0.84118,0.00672675,0.00672675,0.00672675
119,2119.98,1.03397,0.53445,0.85647,0.86892,0.70438,0.75519,0.52266,0.94858,0.49021,0.8409,0.00667789,0.00667789,0.00667789
120,2137.66,1.03042,0.53371,0.85623,0.8713,0.70241,0.75566,0.52246,0.94899,0.48947,0.84042,0.00662885,0.00662885,0.00662885
121,2154.96,1.02995,0.53272,0.85658,0.86806,0.70435,0.75664,0.52342,0.94723,0.48783,0.84034,0.00657963,0.00657963,0.00657963
122,2172.2,1.03556,0.53228,0.85426,0.8667,0.70643,0.75713,0.52378,0.94726,0.48707,0.84046,0.00653025,0.00653025,0.00653025
123,2189.93,1.0383,0.53336,0.85495,0.86907,0.70514,0.75655,0.52399,0.94661,0.48773,0.84058,0.00648071,0.00648071,0.00648071
124,2207.72,1.03036,0.5315,0.85489,0.87032,0.70545,0.7573,0.52348,0.9475,0.48749,0.84026,0.00643101,0.00643101,0.00643101
125,2225.4,1.03247,0.5303,0.85582,0.86581,0.71013,0.75724,0.52283,0.94645,0.48695,0.84007,0.00638115,0.00638115,0.00638115
126,2242.98,1.02876,0.52997,0.85549,0.86581,0.70965,0.7574,0.52308,0.94598,0.48624,0.83956,0.00633115,0.00633115,0.00633115
127,2260.86,1.02887,0.53014,0.85504,0.86481,0.7111,0.75701,0.52244,0.9453,0.4865,0.83911,0.00628101,0.00628101,0.00628101
128,2278.12,1.02663,0.52652,0.85413,0.86938,0.70694,0.75653,0.5228,0.94425,0.48682,0.83921,0.00623074,0.00623074,0.00623074
129,2295.64,1.03082,0.52978,0.85506,0.86779,0.70666,0.75652,0.5242,0.94394,0.48676,0.83908,0.00618034,0.00618034,0.00618034
130,2312.94,1.02778,0.52717,0.85268,0.87181,0.70514,0.75671,0.52401,0.94451,0.4864,0.83887,0.00612981,0.00612981,0.00612981
131,2330.37,1.02734,0.52837,0.85453,0.87124,0.70497,0.75656,0.52469,0.9431,0.48648,0.83865,0.00607916,0.00607916,0.00607916
132,2347.79,1.02756,0.52875,0.85373,0.8686,0.70839,0.75749,0.52502,0.9429,0.48559,0.83821,0.0060284,0.0060284,0.0060284
133,2365.68,1.0194,0.52564,0.85408,0.8698,0.70774,0.75769,0.52609,0.94151,0.48438,0.83827,0.00597754,0.00597754,0.00597754
134,2383.57,1.02446,0.52646,0.85405,0.87233,0.70629,0.75739,0.52616,0.94119,0.48388,0.83806,0.00592657,0.00592657,0.00592657
135,2401.14,1.02471,0.52542,0.85214,0.86993,0.70957,0.75797,0.52648,0.93983,0.48398,0.83799,0.00587551,0.00587551,0.00587551
136,2418.43,1.02525,0.52665,0.85377,0.87167,0.70858,0.75837,0.52681,0.94113,0.48376,0.83797,0.00582435,0.00582435,0.00582435
137,2435.91,1.01618,0.52167,0.85281,0.87268,0.70708,0.75798,0.52667,0.94067,0.4834,0.83792,0.00577311,0.00577311,0.00577311
138,2453.64,1.01496,0.52224,0.85232,0.87345,0.70669,0.75806,0.52654,0.94052,0.48353,0.83766,0.00572179,0.00572179,0.00572179
139,2470.99,1.01587,0.52085,0.85243,0.87303,0.70789,0.75813,0.52726,0.93965,0.4828,0.83745,0.0056704,0.0056704,0.0056704
140,2488.27,1.01518,0.52257,0.8532,0.87223,0.70871,0.7583,0.52801,0.93937,0.48192,0.83751,0.00561894,0.00561894,0.00561894
141,2505.64,1.01053,0.52005,0.85296,0.87035,0.70928,0.75867,0.52815,0.93879,0.48148,0.83755,0.00556742,0.00556742,0.00556742
142,2523.34,1.02019,0.523,0.85219,0.87037,0.70917,0.75876,0.52775,0.93843,0.48227,0.8374,0.00551584,0.00551584,0.00551584
143,2541.12,1.01734,0.52099,0.85098,0.87231,0.70847,0.75894,0.52859,0.93709,0.48075,0.83743,0.00546421,0.00546421,0.00546421
144,2558.55,1.0174,0.52176,0.85213,0.87137,0.70947,0.75923,0.52823,0.93754,0.48102,0.83767,0.00541253,0.00541253,0.00541253
145,2575.87,1.01408,0.52131,0.8534,0.87152,0.70938,0.75875,0.52823,0.93665,0.48029,0.83744,0.00536081,0.00536081,0.00536081
146,2593.83,1.00985,0.5186,0.85175,0.86874,0.71324,0.75981,0.5288,0.93631,0.47965,0.8374,0.00530906,0.00530906,0.00530906
147,2611.14,1.01063,0.51898,0.85087,0.86808,0.71343,0.75925,0.52842,0.93656,0.47973,0.83741,0.00525728,0.00525728,0.00525728
148,2628.66,1.01063,0.51865,0.85088,0.87022,0.71109,0.75995,0.52925,0.93556,0.47906,0.83731,0.00520548,0.00520548,0.00520548
149,2645.98,1.01061,0.51769,0.85072,0.87232,0.71,0.76012,0.52962,0.93607,0.47919,0.83731,0.00515366,0.00515366,0.00515366
150,2663.36,1.00681,0.51544,0.85011,0.87102,0.71188,0.76039,0.52949,0.93575,0.47951,0.83727,0.00510184,0.00510184,0.00510184
151,2680.78,1.01108,0.51576,0.84889,0.87064,0.71217,0.76068,0.52971,0.93572,0.47944,0.83699,0.00505,0.00505,0.00505
152,2698.28,1.00714,0.51704,0.85113,0.87038,0.71248,0.76073,0.53012,0.93516,0.47936,0.83676,0.00499816,0.00499816,0.00499816
153,2715.81,1.00688,0.51558,0.84975,0.87347,0.71083,0.76103,0.53023,0.93437,0.47864,0.83647,0.00494634,0.00494634,0.00494634
154,2733.36,1.00815,0.51622,0.85002,0.87341,0.71134,0.76116,0.53079,0.93395,0.47812,0.83635,0.00489452,0.00489452,0.00489452
155,2750.8,1.00728,0.51528,0.84925,0.87319,0.71164,0.76111,0.53029,0.93422,0.47763,0.83636,0.00484272,0.00484272,0.00484272
156,2767.96,1.00451,0.51487,0.8486,0.87222,0.71316,0.76068,0.53043,0.93443,0.47764,0.83626,0.00479094,0.00479094,0.00479094
157,2785.42,1.00563,0.51364,0.84959,0.87055,0.71486,0.76075,0.53048,0.93504,0.4781,0.8363,0.00473919,0.00473919,0.00473919
158,2802.73,1.00419,0.51555,0.85033,0.87159,0.71441,0.76098,0.5309,0.93354,0.47711,0.83616,0.00468747,0.00468747,0.00468747
159,2820.27,1.00393,0.51352,0.84873,0.87211,0.71322,0.76115,0.53091,0.93364,0.47726,0.83612,0.00463579,0.00463579,0.00463579
160,2837.82,1.00306,0.51328,0.84987,0.8746,0.71224,0.76131,0.53089,0.9337,0.47745,0.83602,0.00458416,0.00458416,0.00458416
161,2855.73,1.00083,0.51104,0.85064,0.87192,0.71462,0.76125,0.53159,0.93265,0.47677,0.83601,0.00453258,0.00453258,0.00453258
162,2873.45,0.99972,0.51181,0.85011,0.8735,0.71259,0.76155,0.53176,0.93214,0.47696,0.83595,0.00448106,0.00448106,0.00448106
163,2891.1,1.00328,0.51206,0.8492,0.8735,0.7127,0.76121,0.53144,0.93203,0.47648,0.83596,0.0044296,0.0044296,0.0044296
164,2908.44,1.00234,0.51073,0.84762,0.87355,0.71298,0.76138,0.53166,0.93203,0.47605,0.8359,0.00437821,0.00437821,0.00437821
165,2925.93,0.99979,0.51014,0.84661,0.87044,0.71487,0.76162,0.53209,0.93182,0.47597,0.83576,0.00432689,0.00432689,0.00432689
166,2943.3,1.00279,0.5116,0.84893,0.8699,0.7147,0.76194,0.53211,0.93166,0.47582,0.83558,0.00427565,0.00427565,0.00427565
167,2960.62,0.99729,0.511,0.84877,0.86919,0.71501,0.76205,0.53219,0.93175,0.47569,0.83558,0.00422449,0.00422449,0.00422449
168,2977.86,0.99639,0.51114,0.84912,0.86925,0.7159,0.76224,0.53231,0.93168,0.47543,0.83553,0.00417343,0.00417343,0.00417343
